1.1	58	0	0	8.0	1356.448275862069	75.62068965517241	0	1730827	0	0.3051578204364091	0.1542604993256754	0.38789429682080867	0.026211394153412407	0.8735240107363056	720121	0.6464904947013478	0.04936232420604973	58672	6000	116000
2.2	60	0	0	6.0	1090.9333333333334	59.545833333333334	0	1710266	0	0.30677982190683334	0.15421138872559867	0.38880602604811904	0.03310246415026736	0.8828997008308185	707281	0.6480100434135317	0.06233985715681235	58450	6000	109000
3.3	57	0	2	6.0	1095.0526315789473	59.473684210526315	0	1708315	0	0.31321767594108024	0.15401646481178397	0.41139823948334586	0.04956970849736807	0.928202088733578	689910	0.6856637324722431	0.09335161675587207	60438	1000	144000
4.4	57	0	2	7.0	1286.6842105263158	69.34649122807018	0	1669508	0	0.30291272997065	0.15432847567588867	0.37856307854348376	0.03224192294987214	0.8680462071398946	693991	0.6309384642391396	0.06071925225964622	61403	14000	136000
5.5	58	0	1	7.0	1215.896551724138	66.97629310344827	1	1642120	0	0.32775759458646037	0.15357622838613216	0.4100931058921758	0.05870156600421354	0.9501284948689818	754401	0.683488509820293	0.11054908852017617	59568	5000	108000
6.6	57	0	2	5.0	962.4035087719299	51.81578947368421	0	1717508	0	0.3347640107054127	0.1533640896758639	0.4501213647563824	0.07096684193729044	1.0092163070749494	717547	0.7502022745939707	0.13364753660506676	61000	12000	118000
7.7	59	0	0	7.0	1510.2372881355932	83.64830508474576	0	1702593	0	0.2934235315126846	0.15461578751808816	0.3862515566958947	0.03321544269131067	0.8675063184179782	728683	0.6437525944931579	0.06255262277082992	59711	13000	116000
8.8	57	0	1	6.0	1087.578947368421	58.96052631578947	0	1711754	0	0.31202263288434706	0.1540526480598906	0.4036528961893444	0.04443194193128977	0.9141601190648719	707540	0.6727548269822407	0.08367597350525381	59894	6000	128000
9.9	58	0	1	6.0	1085.896551724138	58.57543103448276	1	1621637	0	0.3322818270518319	0.15343924468093068	0.42920179494879435	0.07522722730852792	0.990150093990085	685354	0.7153363249146573	0.14167086122133318	60465	10000	117000
10.10	60	0	0	4.0	800.2166666666667	41.875	0	1713533	0	0.33927238249533925	0.1532275861966689	0.48150373273652614	0.08410269153158366	1.058106392960118	740812	0.8025062212275434	0.15838548311032707	58983	16000	105000
11.11	59	0	0	5.0	928.5932203389831	49.559322033898304	0	1700372	0	0.3683646091026203	0.1523467382243929	0.5002960708746061	0.09573473524960148	1.1167421534512207	728123	0.8338267847910101	0.180291403483242	58728	9000	112000
12.12	59	0	0	5.0	948.9322033898305	49.57415254237288	0	1724813	0	0.3160050437962304	0.1539320695072808	0.4825373857469086	0.028959051650770406	0.9814335507011902	709991	0.8042289762448477	0.05453682043459587	59593	12000	105000
13.13	60	0	0	3.0166666666666666	721.35	34.05	2	1604983	0	0.3160130753214839	0.15393182633054397	0.37976302552371527	0.035609388399531164	0.8853173155752744	698626	0.6329383758728588	0.06706099510269523	59050	8000	111000
14.14	59	0	0	3.0	650.5932203389831	32.53813559322034	0	1721491	0	0.35456480665626317	0.15276456557624093	0.49730764028053565	0.0886067229152816	1.0932437354283213	720127	0.828846067134226	0.1668676514412083	58694	8000	111000
15.15	58	0	1	6.0	1074.948275862069	56.91594827586207	0	1735344	0	0.30368043260323085	0.15430523134617996	0.3787198268709363	0.024614114462119103	0.8613196052824662	712077	0.6311997114515605	0.04635426452376479	59431	8000	106000
16.16	58	0	0	4.0	772.6034482758621	40.16379310344828	0	1735344	0	0.3777428295017456	0.15206278655119715	0.5593319129986	0.12888840001362026	1.218025929065163	731332	0.9322198549976666	0.2427276836414694	58948	3000	111000
17.17	59	0	0	2.0	529.3898305084746	24.0	0	1708152	0	0.33305680825281525	0.15341577997234532	0.43247800447773566	0.04495827327238165	0.9639088659752778	748276	0.7207966741295594	0.08466718130392027	59627	11000	117000
18.18	60	0	0	2.0	519.6	24.0	0	1726650	0	0.3439407661743886	0.15308623791305326	0.5349320874131382	0.12491281613425775	1.1568719076348377	748589	0.891553479021897	0.23524070835076794	58983	14000	110000
19.19	59	0	1	5.0	941.8983050847457	50.45550847457627	2	1244322	0	0.34831563976669505	0.1529537764626195	0.5186777065072251	0.08249647454821059	1.1024435972847504	730250	0.8644628441787084	0.15536059236951147	59220	6000	123000
20.20	58	0	1	3.0	641.6206896551724	32.0	0	1699189	0	0.3973870180460839	0.15146800417582693	0.6581036941796147	0.17978444858091014	1.3867431649824355	766362	1.096839490299358	0.33857711597158224	60000	4000	118000
21.21	60	0	0	1.0	384.43333333333334	16.0	0	1729933	0	0.4363508486041077	0.15028826597282008	0.8478162280162341	0.12773711336244004	1.562192455955602	762281	1.4130270466937236	0.24055953552248593	58666	15000	113000
22.22	59	0	0	6.0	1096.322033898305	58.30296610169491	0	1705932	0	0.2928324996835213	0.15463368264847116	0.3802248414791481	0.03188876874261905	0.8595797925537596	715499	0.6337080691319134	0.0600541784230114	58694	14000	105000
23.23	59	0	1	4.0	790.9661016949152	40.92796610169491	0	1750372	0	0.3240015735070742	0.15368995235770247	0.43291774088567037	0.08652184799664155	0.9971311147470886	720549	0.7215295681427839	0.16294133332700858	59135	3000	111000
24.24	60	0	0	2.0	513.5	24.0	0	1712450	0	0.37642153006836726	0.15210279256181888	0.6656675671043403	0.18406012285503187	1.378252012589558	756377	1.1094459451739005	0.34662923324864764	58566	7000	109000
25.25	0	0	0	0.0	0.0	0.0	0	0	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	0	0
Avg	58.666666666666664	0.0	0.5416666666666666	4.709027777777778	916.9207761696761	48.26357648608419	0.25	1684475	0.0	0.33567781285731985	0.15333642177737558	0.4748441593530534	0.07385597830577303	1.037714372293522	724754	0.7914069322550891	0.13908847138563665	59413	8792	114958
